Player Name,Player Gender,Player Years Old,Table Currency,Player Card Level,Promotion Name,Total Promotion Value,Promotion Cost In Dollars,Promotion Issued Date Exact,Promotion Issued Hour
Player 3151,Female,46,$,Card Type 101,Promotion 1000,1.00,1.00,7/21/2019 9:09:59 PM,2019-07-21 21:00:00
Player 18835,Female,67,$,Card Type 102,Promotion 1000,12.00,12.00,7/21/2019 9:10:30 PM,2019-07-21 21:00:00
Player 18920,Female,51,$,Card Type 1,Promotion 1000,3.00,3.00,7/21/2019 9:11:14 PM,2019-07-21 21:00:00
Player 7574,Male,49,$,Card Type 1,Promotion 1000,2.00,2.00,7/21/2019 9:12:25 PM,2019-07-21 21:00:00
Player 19759,Female,74,$,Card Type 1,Promotion 1000,1.00,1.00,7/21/2019 9:20:29 PM,2019-07-21 21:00:00
Player 2420,Male,46,$,Card Type 101,Promotion 1000,5.00,5.00,7/21/2019 9:34:06 PM,2019-07-21 21:00:00
Player 2331,Female,44,$,Card Type 1,Promotion 1000,2.00,2.00,7/21/2019 9:34:49 PM,2019-07-21 21:00:00
Player 19360,Male,67,$,Card Type 102,Promotion 1000,6.00,6.00,7/21/2019 9:35:32 PM,2019-07-21 21:00:00
Player 8349,Male,60,$,Card Type 101,Promotion 1000,3.00,3.00,7/21/2019 9:35:58 PM,2019-07-21 21:00:00
Player 2332,Male,59,$,Card Type 1,Promotion 1000,1.00,1.00,7/21/2019 9:36:08 PM,2019-07-21 21:00:00
Player 18515,Female,32,$,Card Type 1,Promotion 1000,11.00,11.00,7/21/2019 9:37:22 PM,2019-07-21 21:00:00
Player 19388,Male,28,$,Card Type 1,Promotion 1000,3.00,3.00,7/21/2019 9:38:08 PM,2019-07-21 21:00:00
Player 18780,Male,57,$,Card Type 102,Promotion 1000,11.00,11.00,7/21/2019 9:48:23 PM,2019-07-21 21:00:00
Player 22626,Male,44,$,Card Type 105,Promotion 1009,85.00,85.00,7/21/2019 9:54:13 PM,2019-07-21 21:00:00
Player 22626,Male,44,$,Card Type 105,Promotion 1009,50.00,50.00,7/21/2019 9:54:14 PM,2019-07-21 21:00:00
Player 2753,Female,37,$,Card Type 103,Promotion 1000,7.00,7.00,7/21/2019 9:58:14 PM,2019-07-21 21:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1004,25.00,12.50,7/21/2019 10:01:18 PM,2019-07-21 22:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1004,25.00,12.50,7/21/2019 10:01:32 PM,2019-07-21 22:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1004,25.00,12.50,7/21/2019 10:01:44 PM,2019-07-21 22:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1004,25.00,12.50,7/21/2019 10:01:55 PM,2019-07-21 22:00:00
Player 10848,Female,41,$,Card Type 102,Promotion 1000,12.00,12.00,7/21/2019 10:16:35 PM,2019-07-21 22:00:00
Player 22715,Male,21,$,Card Type 1,Promotion 1000,6.00,6.00,7/21/2019 10:17:20 PM,2019-07-21 22:00:00
Player 2523,Male,50,$,Card Type 103,Promotion 1000,11.00,11.00,7/21/2019 10:26:52 PM,2019-07-21 22:00:00
Player 2962,Female,44,$,Card Type 101,Promotion 1000,5.00,5.00,7/21/2019 10:30:43 PM,2019-07-21 22:00:00
Player 16267,Male,69,$,Card Type 102,Promotion 1009,517.00,517.00,7/21/2019 10:46:13 PM,2019-07-21 22:00:00
Player 16267,Male,69,$,Card Type 102,Promotion 1012,375.00,375.00,7/21/2019 10:47:12 PM,2019-07-21 22:00:00
Player 15858,Female,50,$,Card Type 102,Promotion 1000,5.00,5.00,7/21/2019 10:47:52 PM,2019-07-21 22:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1000,42.00,42.00,7/21/2019 11:12:14 PM,2019-07-21 23:00:00
Player 13036,Male,36,$,Card Type 103,Promotion 1000,5.00,5.00,7/21/2019 11:26:25 PM,2019-07-21 23:00:00
Player 13000,Female,44,$,Card Type 104,Promotion 1000,8.00,8.00,7/21/2019 11:26:36 PM,2019-07-21 23:00:00
Player 22504,Male,31,$,Card Type 104,Promotion 1009,364.00,364.00,7/22/2019 3:40:37 PM,2019-07-22 15:00:00
Player 22691,Male,56,$,Card Type 101,Promotion 1004,10.00,5.00,7/22/2019 4:40:38 PM,2019-07-22 16:00:00
Player 22691,Male,56,$,Card Type 101,Promotion 1004,10.00,5.00,7/22/2019 4:40:54 PM,2019-07-22 16:00:00
Player 22691,Male,56,$,Card Type 101,Promotion 1004,10.00,5.00,7/22/2019 4:41:10 PM,2019-07-22 16:00:00
Player 1238,Male,65,$,Card Type 1,Promotion 1001,10.00,10.00,7/22/2019 6:25:05 PM,2019-07-22 18:00:00
Player 13426,Male,48,$,Card Type 1,Promotion 1013,100.00,50.00,7/22/2019 6:48:22 PM,2019-07-22 18:00:00
Player 7543,Male,58,$,Card Type 101,Promotion 1008,10.00,10.00,7/22/2019 9:01:58 PM,2019-07-22 21:00:00
Player 2893,Male,62,$,Card Type 105,Promotion 1004,25.00,12.50,7/22/2019 9:44:16 PM,2019-07-22 21:00:00
Player 2893,Male,62,$,Card Type 105,Promotion 1004,25.00,12.50,7/22/2019 9:44:27 PM,2019-07-22 21:00:00
Player 2893,Male,62,$,Card Type 105,Promotion 1004,25.00,12.50,7/22/2019 9:44:38 PM,2019-07-22 21:00:00
Player 2893,Male,62,$,Card Type 105,Promotion 1004,25.00,12.50,7/22/2019 9:44:50 PM,2019-07-22 21:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1004,25.00,12.50,7/22/2019 10:11:46 PM,2019-07-22 22:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1004,25.00,12.50,7/22/2019 10:12:07 PM,2019-07-22 22:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1004,25.00,12.50,7/22/2019 10:12:18 PM,2019-07-22 22:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1004,25.00,12.50,7/22/2019 10:12:32 PM,2019-07-22 22:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1004,5.00,2.50,7/23/2019 12:33:59 PM,2019-07-23 12:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1004,5.00,2.50,7/23/2019 12:34:13 PM,2019-07-23 12:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1004,5.00,2.50,7/23/2019 12:34:29 PM,2019-07-23 12:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1004,5.00,2.50,7/23/2019 12:34:41 PM,2019-07-23 12:00:00
Player 22504,Male,31,$,Card Type 104,Promotion 1009,86.00,86.00,7/23/2019 2:05:29 PM,2019-07-23 14:00:00
Player 10046,Male,42,$,Card Type 1,Promotion 1004,25.00,12.50,7/23/2019 2:15:04 PM,2019-07-23 14:00:00
Player 10046,Male,42,$,Card Type 1,Promotion 1004,25.00,12.50,7/23/2019 2:15:28 PM,2019-07-23 14:00:00
Player 22504,Male,31,$,Card Type 104,Promotion 1004,25.00,12.50,7/23/2019 2:15:49 PM,2019-07-23 14:00:00
Player 22504,Male,31,$,Card Type 104,Promotion 1004,25.00,12.50,7/23/2019 2:16:02 PM,2019-07-23 14:00:00
Player 22504,Male,31,$,Card Type 104,Promotion 1004,25.00,12.50,7/23/2019 2:16:15 PM,2019-07-23 14:00:00
Player 22504,Male,31,$,Card Type 104,Promotion 1004,25.00,12.50,7/23/2019 2:16:27 PM,2019-07-23 14:00:00
Player 22640,Male,31,$,Card Type 103,Promotion 1009,550.00,550.00,7/23/2019 4:18:50 PM,2019-07-23 16:00:00
Player 22640,Male,31,$,Card Type 103,Promotion 1009,170.00,170.00,7/23/2019 4:18:51 PM,2019-07-23 16:00:00
Player 22640,Male,31,$,Card Type 103,Promotion 1004,25.00,12.50,7/23/2019 4:25:23 PM,2019-07-23 16:00:00
Player 22640,Male,31,$,Card Type 103,Promotion 1004,25.00,12.50,7/23/2019 4:25:44 PM,2019-07-23 16:00:00
Player 22640,Male,31,$,Card Type 103,Promotion 1004,25.00,12.50,7/23/2019 4:25:56 PM,2019-07-23 16:00:00
Player 22640,Male,31,$,Card Type 103,Promotion 1004,25.00,12.50,7/23/2019 4:26:17 PM,2019-07-23 16:00:00
Player 19363,Male,54,$,Card Type 105,Promotion 1004,25.00,12.50,7/23/2019 7:42:57 PM,2019-07-23 19:00:00
Player 19363,Male,54,$,Card Type 105,Promotion 1004,25.00,12.50,7/23/2019 7:43:25 PM,2019-07-23 19:00:00
Player 19363,Male,54,$,Card Type 105,Promotion 1004,25.00,12.50,7/23/2019 7:44:08 PM,2019-07-23 19:00:00
Player 19363,Male,54,$,Card Type 105,Promotion 1004,25.00,12.50,7/23/2019 7:45:15 PM,2019-07-23 19:00:00
Player 19363,Male,54,$,Card Type 105,Promotion 1012,225.00,225.00,7/23/2019 7:49:23 PM,2019-07-23 19:00:00
Player 21714,Male,45,$,Card Type 105,Promotion 1013,60.00,30.00,7/23/2019 9:17:45 PM,2019-07-23 21:00:00
Player 19711,Male,46,$,Card Type 105,Promotion 1001,100.00,100.00,7/23/2019 9:28:08 PM,2019-07-23 21:00:00
Player 2893,Male,62,$,Card Type 105,Promotion 1004,25.00,12.50,7/23/2019 10:01:34 PM,2019-07-23 22:00:00
Player 2893,Male,62,$,Card Type 105,Promotion 1004,25.00,12.50,7/23/2019 10:02:14 PM,2019-07-23 22:00:00
Player 2893,Male,62,$,Card Type 105,Promotion 1004,25.00,12.50,7/23/2019 10:02:37 PM,2019-07-23 22:00:00
Player 2893,Male,62,$,Card Type 105,Promotion 1004,25.00,12.50,7/23/2019 10:02:51 PM,2019-07-23 22:00:00
Player 1217,Male,57,$,Card Type 105,Promotion 1004,10.00,5.00,7/23/2019 10:15:46 PM,2019-07-23 22:00:00
Player 1217,Male,57,$,Card Type 105,Promotion 1004,10.00,5.00,7/23/2019 10:16:00 PM,2019-07-23 22:00:00
Player 1217,Male,57,$,Card Type 105,Promotion 1004,10.00,5.00,7/23/2019 10:16:12 PM,2019-07-23 22:00:00
Player 22641,Male,37,$,Card Type 104,Promotion 1004,25.00,12.50,7/23/2019 10:20:22 PM,2019-07-23 22:00:00
Player 22641,Male,37,$,Card Type 104,Promotion 1004,25.00,12.50,7/23/2019 10:20:32 PM,2019-07-23 22:00:00
Player 22641,Male,37,$,Card Type 104,Promotion 1004,25.00,12.50,7/23/2019 10:20:43 PM,2019-07-23 22:00:00
Player 22641,Male,37,$,Card Type 104,Promotion 1004,25.00,12.50,7/23/2019 10:20:57 PM,2019-07-23 22:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1004,25.00,12.50,7/23/2019 10:32:47 PM,2019-07-23 22:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1004,25.00,12.50,7/23/2019 10:33:14 PM,2019-07-23 22:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1004,25.00,12.50,7/23/2019 10:33:26 PM,2019-07-23 22:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1004,25.00,12.50,7/23/2019 10:33:37 PM,2019-07-23 22:00:00
Player 2416,Male,39,$,Card Type 105,Promotion 1009,104.00,104.00,7/24/2019 1:01:35 AM,2019-07-24 01:00:00
Player 2416,Male,39,$,Card Type 105,Promotion 1004,25.00,12.50,7/24/2019 1:05:04 AM,2019-07-24 01:00:00
Player 2416,Male,39,$,Card Type 105,Promotion 1004,25.00,12.50,7/24/2019 1:05:15 AM,2019-07-24 01:00:00
Player 2416,Male,39,$,Card Type 105,Promotion 1004,25.00,12.50,7/24/2019 1:05:28 AM,2019-07-24 01:00:00
Player 2416,Male,39,$,Card Type 105,Promotion 1004,25.00,12.50,7/24/2019 1:05:41 AM,2019-07-24 01:00:00
Player 13426,Male,48,$,Card Type 1,Promotion 1009,73.00,73.00,7/24/2019 2:50:52 AM,2019-07-24 02:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1010,150.00,150.00,7/24/2019 6:23:35 AM,2019-07-24 06:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1010,100.00,100.00,7/24/2019 6:24:24 AM,2019-07-24 06:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1010,80.00,80.00,7/24/2019 6:25:06 AM,2019-07-24 06:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1010,20.00,20.00,7/24/2019 6:25:25 AM,2019-07-24 06:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1010,50.00,50.00,7/24/2019 6:25:42 AM,2019-07-24 06:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1010,30.00,30.00,7/24/2019 6:26:00 AM,2019-07-24 06:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1010,100.00,100.00,7/24/2019 6:26:11 AM,2019-07-24 06:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1010,80.00,80.00,7/24/2019 6:26:27 AM,2019-07-24 06:00:00
Player 2894,Male,58,$,Card Type 105,Promotion 1010,50.00,50.00,7/24/2019 6:26:47 AM,2019-07-24 06:00:00
Player 22285,Male,36,$,Card Type 102,Promotion 1000,8.00,8.00,7/24/2019 9:02:36 AM,2019-07-24 09:00:00
Player 13335,Male,41,$,Card Type 104,Promotion 1000,34.00,34.00,7/24/2019 9:02:57 AM,2019-07-24 09:00:00
Player 2753,Female,37,$,Card Type 103,Promotion 1000,7.00,7.00,7/24/2019 9:03:15 AM,2019-07-24 09:00:00
Player 14063,Male,55,$,Card Type 103,Promotion 1000,24.00,24.00,7/24/2019 9:03:41 AM,2019-07-24 09:00:00
Player 21749,Male,33,$,Card Type 1,Promotion 1000,1.00,1.00,7/24/2019 9:04:45 AM,2019-07-24 09:00:00
Player 3076,Male,52,$,Card Type 1,Promotion 1000,1.00,1.00,7/24/2019 9:06:06 AM,2019-07-24 09:00:00
Player 22683,Male,36,$,Card Type 1,Promotion 1000,1.00,1.00,7/24/2019 9:06:25 AM,2019-07-24 09:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1000,70.00,70.00,7/24/2019 9:07:15 AM,2019-07-24 09:00:00
Player 10581,Male,49,$,Card Type 101,Promotion 1000,5.00,5.00,7/24/2019 9:08:37 AM,2019-07-24 09:00:00
Player 7074,Female,46,$,Card Type 103,Promotion 1000,5.00,5.00,7/24/2019 9:09:12 AM,2019-07-24 09:00:00
Player 19020,Male,48,$,Card Type 102,Promotion 1000,19.00,19.00,7/24/2019 9:10:48 AM,2019-07-24 09:00:00
Player 19443,Male,31,$,Card Type 1,Promotion 1000,2.00,2.00,7/24/2019 9:14:12 AM,2019-07-24 09:00:00
Player 5225,Male,59,$,Card Type 102,Promotion 1000,7.00,7.00,7/24/2019 9:16:46 AM,2019-07-24 09:00:00
Player 7562,Female,59,$,Card Type 102,Promotion 1000,14.00,14.00,7/24/2019 9:19:27 AM,2019-07-24 09:00:00
Player 4857,Male,57,$,Card Type 101,Promotion 1000,9.00,9.00,7/24/2019 9:20:22 AM,2019-07-24 09:00:00
Player 12902,Male,74,$,Card Type 101,Promotion 1000,1.00,1.00,7/24/2019 9:24:47 AM,2019-07-24 09:00:00
Player 15586,Male,48,$,Card Type 102,Promotion 1000,3.00,3.00,7/24/2019 9:33:28 AM,2019-07-24 09:00:00
Player 5789,Female,56,$,Card Type 1,Promotion 1000,4.00,4.00,7/24/2019 9:35:11 AM,2019-07-24 09:00:00
Player 9369,Male,70,$,Card Type 102,Promotion 1000,6.00,6.00,7/24/2019 9:38:10 AM,2019-07-24 09:00:00
Player 15799,Male,53,$,Card Type 1,Promotion 1000,1.00,1.00,7/24/2019 9:40:23 AM,2019-07-24 09:00:00
Player 7771,Male,58,$,Card Type 103,Promotion 1000,8.00,8.00,7/24/2019 9:44:44 AM,2019-07-24 09:00:00
Player 16118,Female,50,$,Card Type 102,Promotion 1000,4.00,4.00,7/24/2019 9:50:19 AM,2019-07-24 09:00:00
Player 16582,Male,Unknown,$,Card Type 1,Promotion 1000,1.00,1.00,7/24/2019 9:53:09 AM,2019-07-24 09:00:00
Player 1294,Male,50,$,Card Type 101,Promotion 1000,4.00,4.00,7/24/2019 9:53:38 AM,2019-07-24 09:00:00
Player 2281,Male,67,$,Card Type 1,Promotion 1000,1.00,1.00,7/24/2019 9:55:29 AM,2019-07-24 09:00:00
Player 2703,Male,43,$,Card Type 104,Promotion 1000,13.00,13.00,7/24/2019 10:01:54 AM,2019-07-24 10:00:00
Player 12863,Female,59,$,Card Type 105,Promotion 1000,84.00,84.00,7/24/2019 10:02:24 AM,2019-07-24 10:00:00
Player 2218,Male,60,$,Card Type 101,Promotion 1000,2.00,2.00,7/24/2019 10:04:46 AM,2019-07-24 10:00:00
Player 12596,Male,77,$,Card Type 102,Promotion 1000,3.00,3.00,7/24/2019 10:16:44 AM,2019-07-24 10:00:00
Player 3564,Male,77,$,Card Type 102,Promotion 1000,6.00,6.00,7/24/2019 10:21:51 AM,2019-07-24 10:00:00
Player 9166,Female,48,$,Card Type 102,Promotion 1000,17.00,17.00,7/24/2019 10:22:48 AM,2019-07-24 10:00:00
Player 8054,Male,57,$,Card Type 104,Promotion 1000,98.00,98.00,7/24/2019 10:22:55 AM,2019-07-24 10:00:00
Player 11721,Male,54,$,Card Type 101,Promotion 1000,2.00,2.00,7/24/2019 10:34:19 AM,2019-07-24 10:00:00
Player 4422,Male,42,$,Card Type 102,Promotion 1000,5.00,5.00,7/24/2019 10:35:00 AM,2019-07-24 10:00:00
Player 11018,Male,39,$,Card Type 104,Promotion 1000,15.00,15.00,7/24/2019 10:37:18 AM,2019-07-24 10:00:00
Player 6166,Female,44,$,Card Type 104,Promotion 1000,29.00,29.00,7/24/2019 10:38:11 AM,2019-07-24 10:00:00
Player 8280,Male,53,$,Card Type 102,Promotion 1000,4.00,4.00,7/24/2019 10:43:35 AM,2019-07-24 10:00:00
Player 14595,Male,56,$,Card Type 101,Promotion 1000,7.00,7.00,7/24/2019 10:47:13 AM,2019-07-24 10:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1005,49.00,0.00,7/24/2019 10:48:24 AM,2019-07-24 10:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1004,5.00,2.50,7/24/2019 10:48:35 AM,2019-07-24 10:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1004,5.00,2.50,7/24/2019 10:48:46 AM,2019-07-24 10:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1004,5.00,2.50,7/24/2019 10:49:00 AM,2019-07-24 10:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1004,5.00,2.50,7/24/2019 10:50:01 AM,2019-07-24 10:00:00
Player 1505,Male,62,$,Card Type 1,Promotion 1000,1.00,1.00,7/24/2019 10:52:37 AM,2019-07-24 10:00:00
Player 6542,Male,65,$,Card Type 102,Promotion 1000,5.00,5.00,7/24/2019 10:52:40 AM,2019-07-24 10:00:00
Player 21963,Male,35,$,Card Type 104,Promotion 1000,13.00,13.00,7/24/2019 10:54:11 AM,2019-07-24 10:00:00
Player 1501,Female,63,$,Card Type 1,Promotion 1000,2.00,2.00,7/24/2019 10:54:28 AM,2019-07-24 10:00:00
Player 5821,Male,54,$,Card Type 101,Promotion 1000,2.00,2.00,7/24/2019 10:55:38 AM,2019-07-24 10:00:00
Player 14747,Male,43,$,Card Type 101,Promotion 1000,4.00,4.00,7/24/2019 10:57:01 AM,2019-07-24 10:00:00
Player 1159,Male,57,$,Card Type 102,Promotion 1000,7.00,7.00,7/24/2019 10:59:51 AM,2019-07-24 10:00:00
Player 8798,Male,72,$,Card Type 102,Promotion 1000,5.00,5.00,7/24/2019 11:02:16 AM,2019-07-24 11:00:00
Player 11143,Female,59,$,Card Type 103,Promotion 1000,23.00,23.00,7/24/2019 11:02:51 AM,2019-07-24 11:00:00
Player 13008,Female,75,$,Card Type 105,Promotion 1005,43.00,0.00,7/24/2019 11:03:11 AM,2019-07-24 11:00:00
Player 11144,Female,39,$,Card Type 103,Promotion 1000,8.00,8.00,7/24/2019 11:03:38 AM,2019-07-24 11:00:00
Player 21927,Male,40,$,Card Type 1,Promotion 1000,3.00,3.00,7/24/2019 11:08:29 AM,2019-07-24 11:00:00
Player 22377,Male,40,$,Card Type 105,Promotion 1000,150.00,150.00,7/24/2019 11:10:43 AM,2019-07-24 11:00:00
Player 5355,Female,66,$,Card Type 102,Promotion 1000,9.00,9.00,7/24/2019 11:17:00 AM,2019-07-24 11:00:00
Player 7595,Male,58,$,Card Type 102,Promotion 1000,9.00,9.00,7/24/2019 11:17:59 AM,2019-07-24 11:00:00
Player 6320,Male,31,$,Card Type 102,Promotion 1000,3.00,3.00,7/24/2019 11:21:41 AM,2019-07-24 11:00:00
Player 2247,Male,74,$,Card Type 104,Promotion 1000,27.00,27.00,7/24/2019 11:21:44 AM,2019-07-24 11:00:00
Player 2473,Female,52,$,Card Type 101,Promotion 1000,2.00,2.00,7/24/2019 11:24:57 AM,2019-07-24 11:00:00
Player 1899,Male,58,$,Card Type 102,Promotion 1000,7.00,7.00,7/24/2019 11:32:47 AM,2019-07-24 11:00:00
Player 1368,Female,46,$,Card Type 102,Promotion 1000,4.00,4.00,7/24/2019 11:34:57 AM,2019-07-24 11:00:00
Player 11717,Female,85,$,Card Type 101,Promotion 1000,5.00,5.00,7/24/2019 11:41:22 AM,2019-07-24 11:00:00
Player 21782,Male,63,$,Card Type 1,Promotion 1000,3.00,3.00,7/24/2019 11:44:44 AM,2019-07-24 11:00:00
Player 21781,Male,59,$,Card Type 102,Promotion 1000,13.00,13.00,7/24/2019 11:45:07 AM,2019-07-24 11:00:00
Player 15780,Male,29,$,Card Type 103,Promotion 1000,4.00,4.00,7/24/2019 11:46:03 AM,2019-07-24 11:00:00
Player 6570,Male,50,$,Card Type 104,Promotion 1000,3.00,3.00,7/24/2019 11:48:33 AM,2019-07-24 11:00:00
Player 11446,Female,50,$,Card Type 102,Promotion 1000,2.00,2.00,7/24/2019 11:49:56 AM,2019-07-24 11:00:00
Player 20438,Female,36,$,Card Type 101,Promotion 1000,1.00,1.00,7/24/2019 11:52:04 AM,2019-07-24 11:00:00
Player 22214,Male,28,$,Card Type 105,Promotion 1000,96.00,96.00,7/24/2019 11:55:27 AM,2019-07-24 11:00:00
Player 21596,Male,45,$,Card Type 103,Promotion 1000,5.00,5.00,7/24/2019 11:57:09 AM,2019-07-24 11:00:00
Player 1504,Male,54,$,Card Type 101,Promotion 1000,5.00,5.00,7/24/2019 11:59:12 AM,2019-07-24 11:00:00
Player 2962,Female,44,$,Card Type 101,Promotion 1000,5.00,5.00,7/24/2019 12:06:09 PM,2019-07-24 12:00:00
Player 12801,Male,50,$,Card Type 103,Promotion 1000,4.00,4.00,7/24/2019 12:08:16 PM,2019-07-24 12:00:00
Player 7838,Male,37,$,Card Type 101,Promotion 1000,3.00,3.00,7/24/2019 12:16:59 PM,2019-07-24 12:00:00
Player 1996,Male,65,$,Card Type 102,Promotion 1000,2.00,2.00,7/24/2019 12:22:53 PM,2019-07-24 12:00:00
Player 18735,Female,63,$,Card Type 101,Promotion 1000,9.00,9.00,7/24/2019 12:23:09 PM,2019-07-24 12:00:00
Player 16368,Female,83,$,Card Type 1,Promotion 1000,3.00,3.00,7/24/2019 12:23:10 PM,2019-07-24 12:00:00
Player 2023,Female,54,$,Card Type 1,Promotion 1000,2.00,2.00,7/24/2019 12:24:43 PM,2019-07-24 12:00:00
Player 16425,Female,58,$,Card Type 101,Promotion 1000,5.00,5.00,7/24/2019 12:28:45 PM,2019-07-24 12:00:00
Player 3782,Male,61,$,Card Type 101,Promotion 1000,4.00,4.00,7/24/2019 12:33:31 PM,2019-07-24 12:00:00
Player 14119,Male,49,$,Card Type 101,Promotion 1000,3.00,3.00,7/24/2019 12:38:13 PM,2019-07-24 12:00:00
Player 22214,Male,28,$,Card Type 105,Promotion 1004,10.00,5.00,7/24/2019 12:46:06 PM,2019-07-24 12:00:00
Player 22214,Male,28,$,Card Type 105,Promotion 1004,10.00,5.00,7/24/2019 12:46:28 PM,2019-07-24 12:00:00
Player 22214,Male,28,$,Card Type 105,Promotion 1004,10.00,5.00,7/24/2019 12:46:43 PM,2019-07-24 12:00:00
Player 11648,Male,56,$,Card Type 102,Promotion 1000,3.00,3.00,7/24/2019 12:47:20 PM,2019-07-24 12:00:00
Player 5519,Male,78,$,Card Type 1,Promotion 1000,7.00,7.00,7/24/2019 12:50:45 PM,2019-07-24 12:00:00
Player 8537,Male,49,$,Card Type 1,Promotion 1000,1.00,1.00,7/24/2019 12:51:15 PM,2019-07-24 12:00:00
Player 6809,Female,34,$,Card Type 101,Promotion 1000,9.00,9.00,7/24/2019 12:53:49 PM,2019-07-24 12:00:00
Player 10888,Male,39,$,Card Type 104,Promotion 1000,18.00,18.00,7/24/2019 12:54:44 PM,2019-07-24 12:00:00
Player 11329,Male,59,$,Card Type 105,Promotion 1000,57.00,57.00,7/24/2019 12:55:09 PM,2019-07-24 12:00:00
Player 12582,Male,33,$,Card Type 1,Promotion 1000,4.00,4.00,7/24/2019 12:55:30 PM,2019-07-24 12:00:00
Player 2420,Male,46,$,Card Type 101,Promotion 1000,5.00,5.00,7/24/2019 12:57:23 PM,2019-07-24 12:00:00
Player 18269,Male,47,$,Card Type 1,Promotion 1000,1.00,1.00,7/24/2019 12:59:03 PM,2019-07-24 12:00:00
Player 19479,Male,22,$,Card Type 1,Promotion 1000,6.00,6.00,7/24/2019 1:03:54 PM,2019-07-24 13:00:00
Player 16903,Male,63,$,Card Type 1,Promotion 1000,1.00,1.00,7/24/2019 1:06:49 PM,2019-07-24 13:00:00
Player 17762,Female,69,$,Card Type 102,Promotion 1000,27.00,27.00,7/24/2019 1:09:59 PM,2019-07-24 13:00:00
Player 6362,Male,45,$,Card Type 103,Promotion 1000,17.00,17.00,7/24/2019 1:18:58 PM,2019-07-24 13:00:00
Player 17259,Female,29,$,Card Type 103,Promotion 1000,19.00,19.00,7/24/2019 1:19:37 PM,2019-07-24 13:00:00
Player 19643,Male,79,$,Card Type 102,Promotion 1000,14.00,14.00,7/24/2019 1:21:24 PM,2019-07-24 13:00:00
Player 6824,Male,50,$,Card Type 103,Promotion 1000,13.00,13.00,7/24/2019 1:21:41 PM,2019-07-24 13:00:00
Player 7592,Male,59,$,Card Type 1,Promotion 1000,2.00,2.00,7/24/2019 1:23:15 PM,2019-07-24 13:00:00
Player 7593,Female,53,$,Card Type 1,Promotion 1000,6.00,6.00,7/24/2019 1:23:33 PM,2019-07-24 13:00:00
Player 1590,Female,40,$,Card Type 102,Promotion 1000,4.00,4.00,7/24/2019 1:52:54 PM,2019-07-24 13:00:00
Player 6374,Female,46,$,Card Type 101,Promotion 1000,1.00,1.00,7/24/2019 1:53:07 PM,2019-07-24 13:00:00
Player 22698,Female,35,$,Card Type 1,Promotion 1000,1.00,1.00,7/24/2019 1:53:36 PM,2019-07-24 13:00:00
Player 21985,Male,35,$,Card Type 1,Promotion 1000,1.00,1.00,7/24/2019 1:54:31 PM,2019-07-24 13:00:00
Player 22354,Male,44,$,Card Type 1,Promotion 1000,3.00,3.00,7/24/2019 2:09:07 PM,2019-07-24 14:00:00
Player 1486,Female,59,$,Card Type 102,Promotion 1000,2.00,2.00,7/24/2019 2:12:34 PM,2019-07-24 14:00:00
Player 20220,Male,58,$,Card Type 101,Promotion 1000,9.00,9.00,7/24/2019 2:17:40 PM,2019-07-24 14:00:00
Player 5741,Female,50,$,Card Type 103,Promotion 1000,19.00,19.00,7/24/2019 2:18:43 PM,2019-07-24 14:00:00
Player 1275,Male,41,$,Card Type 104,Promotion 1000,13.00,13.00,7/24/2019 2:20:28 PM,2019-07-24 14:00:00
Player 16661,Male,61,$,Card Type 101,Promotion 1000,2.00,2.00,7/24/2019 2:25:37 PM,2019-07-24 14:00:00
Player 21965,Male,42,$,Card Type 1,Promotion 1000,1.00,1.00,7/24/2019 2:26:31 PM,2019-07-24 14:00:00
