Player Name,Player Gender,Player Years Old,Player Card Level,Name,Cordobas Won In Raffle,Raffle Drawing Result,Promotion Issued Date Exact,Promotion Issued Hour
Player 9528,Male,47,Card Type 102,viernes 7pm,15000.00,WON,9/6/2019 7:02:13 PM,2019-09-06 19:00:00
Player 15413,Male,31,Card Type 102,viernes 8pm,7500.00,WON,9/6/2019 8:01:09 PM,2019-09-06 20:00:00
Player 19407,Male,31,Card Type 103,viernes 9pm,7500.00,Eliminated,9/6/2019 9:01:28 PM,2019-09-06 21:00:00
Player 13394,Male,56,Card Type 102,viernes 9pm,7500.00,WON,9/6/2019 9:02:05 PM,2019-09-06 21:00:00
Player 21815,Male,28,Card Type 105,viernes 10pm,10000.00,Eliminated,9/6/2019 10:01:30 PM,2019-09-06 22:00:00
Player 13008,Female,75,Card Type 105,viernes 10pm,10000.00,WON,9/6/2019 10:02:14 PM,2019-09-06 22:00:00
Player 10216,Male,46,Card Type 103,viernes 11pm,10000.00,WON,9/6/2019 11:01:02 PM,2019-09-06 23:00:00
Player 22377,Male,40,Card Type 105,viernes 12am,10000.00,Eliminated,9/7/2019 12:01:36 AM,2019-09-07 00:00:00
Player 1610,Female,47,Card Type 101,viernes 12am,10000.00,WON,9/7/2019 12:02:12 AM,2019-09-07 00:00:00
Player 2894,Male,58,Card Type 105,viernes 1am,40000.00,WON,9/7/2019 1:00:55 AM,2019-09-07 01:00:00
Player 13008,Female,75,Card Type 105,sábado 7pm,15000.00,WON,9/7/2019 7:01:08 PM,2019-09-07 19:00:00
Player 1899,Male,58,Card Type 102,viernes 7pm,15000.00,Eliminated,9/7/2019 8:04:02 PM,2019-09-07 20:00:00
Player 21815,Male,28,Card Type 105,viernes 7pm,15000.00,Eliminated,9/7/2019 8:05:08 PM,2019-09-07 20:00:00
Player 22377,Male,40,Card Type 105,sábado 8pm,7500.00,Eliminated,9/7/2019 8:07:41 PM,2019-09-07 20:00:00
Player 10888,Male,39,Card Type 104,sábado 8pm,7500.00,Eliminated,9/7/2019 8:08:47 PM,2019-09-07 20:00:00
Player 22214,Male,28,Card Type 105,sábado 8pm,7500.00,WON,9/7/2019 8:38:35 PM,2019-09-07 20:00:00
Player 12157,Male,52,Card Type 1,sábado 9pm,7500.00,Eliminated,9/7/2019 9:01:27 PM,2019-09-07 21:00:00
Player 19142,Male,60,Card Type 102,sábado 9pm,7500.00,WON,9/7/2019 9:02:09 PM,2019-09-07 21:00:00
Player 5934,Female,52,Card Type 105,sábado 10pm,10000.00,WON,9/7/2019 10:01:06 PM,2019-09-07 22:00:00
Player 3780,Male,69,Card Type 104,sábado 11pm,10000.00,WON,9/7/2019 11:01:14 PM,2019-09-07 23:00:00
Player 1471,Male,59,Card Type 102,sábado 12am,10000.00,Eliminated,9/8/2019 12:01:35 AM,2019-09-08 00:00:00
Player 22377,Male,40,Card Type 105,sábado 12am,10000.00,Eliminated,9/8/2019 12:02:43 AM,2019-09-08 00:00:00
Player 19570,Male,47,Card Type 104,sábado 12am,10000.00,Eliminated,9/8/2019 12:03:48 AM,2019-09-08 00:00:00
Player 13394,Male,56,Card Type 102,sábado 12am,10000.00,WON,9/8/2019 12:04:23 AM,2019-09-08 00:00:00
Player 18024,Female,48,Card Type 105,sábado 1am,40000.00,WON,9/8/2019 1:00:49 AM,2019-09-08 01:00:00
Player 22214,Male,28,Card Type 105,viernes 7pm,15000.00,WON,9/13/2019 7:01:02 PM,2019-09-13 19:00:00
Player 2232,Female,79,Card Type 104,viernes 8pm,7500.00,WON,9/13/2019 8:01:17 PM,2019-09-13 20:00:00
Player 11329,Male,59,Card Type 105,viernes 9pm,7500.00,WON,9/13/2019 9:01:07 PM,2019-09-13 21:00:00
Player 16390,Male,54,Card Type 104,viernes 10pm,10000.00,Eliminated,9/13/2019 10:01:30 PM,2019-09-13 22:00:00
Player 13008,Female,75,Card Type 105,viernes 10pm,10000.00,WON,9/13/2019 10:02:17 PM,2019-09-13 22:00:00
Player 6564,Female,59,Card Type 103,viernes 11pm,10000.00,WON,9/13/2019 11:01:08 PM,2019-09-13 23:00:00
Player 1399,Male,45,Card Type 105,viernes 12am,10000.00,Eliminated,9/14/2019 12:01:38 AM,2019-09-14 00:00:00
Player 8926,Female,57,Card Type 105,viernes 12am,10000.00,Eliminated,9/14/2019 12:02:45 AM,2019-09-14 00:00:00
Player 2894,Male,58,Card Type 105,viernes 12am,10000.00,WON,9/14/2019 12:03:14 AM,2019-09-14 00:00:00
Player 16390,Male,54,Card Type 104,viernes 1am,40000.00,Eliminated,9/14/2019 1:01:26 AM,2019-09-14 01:00:00
Player 19570,Male,47,Card Type 104,viernes 1am,40000.00,Eliminated,9/14/2019 1:02:32 AM,2019-09-14 01:00:00
Player 2894,Male,58,Card Type 105,viernes 1am,40000.00,WON,9/14/2019 1:03:02 AM,2019-09-14 01:00:00
Player 3780,Male,69,Card Type 104,sábado 7pm,15000.00,WON,9/14/2019 7:01:01 PM,2019-09-14 19:00:00
Player 10888,Male,39,Card Type 104,sábado 8pm,7500.00,WON,9/14/2019 8:01:13 PM,2019-09-14 20:00:00
Player 1618,Female,37,Card Type 104,sábado 9pm,7500.00,WON,9/14/2019 9:01:06 PM,2019-09-14 21:00:00
Player 19570,Male,47,Card Type 104,sábado 10pm,10000.00,Eliminated,9/14/2019 10:01:29 PM,2019-09-14 22:00:00
Player 14605,Female,37,Card Type 105,sábado 10pm,10000.00,Eliminated,9/14/2019 10:02:36 PM,2019-09-14 22:00:00
Player 18024,Female,48,Card Type 105,sábado 10pm,10000.00,Eliminated,9/14/2019 10:03:45 PM,2019-09-14 22:00:00
Player 1492,Male,38,Card Type 103,sábado 10pm,10000.00,WON,9/14/2019 10:04:30 PM,2019-09-14 22:00:00
Player 18024,Female,48,Card Type 105,sábado 11pm,10000.00,Eliminated,9/14/2019 11:01:35 PM,2019-09-14 23:00:00
Player 13008,Female,75,Card Type 105,sábado 11pm,10000.00,WON,9/14/2019 11:02:22 PM,2019-09-14 23:00:00
Player 2894,Male,58,Card Type 105,sábado 12am,10000.00,WON,9/15/2019 12:01:18 AM,2019-09-15 00:00:00
Player 2877,Female,67,Card Type 105,sábado 1am,40000.00,WON,9/15/2019 1:01:11 AM,2019-09-15 01:00:00
Player 22377,Male,40,Card Type 105,viernes 7pm,15000.00,Eliminated,9/20/2019 7:01:35 PM,2019-09-20 19:00:00
Player 3780,Male,69,Card Type 104,viernes 7pm,15000.00,WON,9/20/2019 7:02:09 PM,2019-09-20 19:00:00
Player 5934,Female,52,Card Type 105,viernes 8pm,7500.00,WON,9/20/2019 8:00:58 PM,2019-09-20 20:00:00
Player 11357,Female,65,Card Type 101,viernes 9pm,7500.00,WON,9/20/2019 9:01:01 PM,2019-09-20 21:00:00
Player 10906,Male,61,Card Type 102,viernes 10pm,10000.00,WON,9/20/2019 10:01:08 PM,2019-09-20 22:00:00
Player 2232,Female,79,Card Type 104,viernes 11pm,10000.00,Eliminated,9/20/2019 11:01:37 PM,2019-09-20 23:00:00
Player 13427,Male,43,Card Type 1,viernes 11pm,10000.00,WON,9/20/2019 11:02:17 PM,2019-09-20 23:00:00
Player 3564,Male,77,Card Type 102,viernes 12am,10000.00,Eliminated,9/21/2019 12:01:26 AM,2019-09-21 00:00:00
Player 2703,Male,43,Card Type 104,viernes 12am,10000.00,WON,9/21/2019 12:01:57 AM,2019-09-21 00:00:00
Player 11114,Male,46,Card Type 101,viernes 1am,40000.00,WON,9/21/2019 1:01:02 AM,2019-09-21 01:00:00
Player 1590,Female,40,Card Type 102,sábado 7pm,15000.00,Eliminated,9/21/2019 7:01:35 PM,2019-09-21 19:00:00
Player 2877,Female,67,Card Type 105,sábado 7pm,15000.00,WON,9/21/2019 7:02:04 PM,2019-09-21 19:00:00
Player 22377,Male,40,Card Type 105,sábado 8pm,7500.00,Eliminated,9/21/2019 8:01:28 PM,2019-09-21 20:00:00
Player 18024,Female,48,Card Type 105,sábado 8pm,7500.00,WON,9/21/2019 8:02:01 PM,2019-09-21 20:00:00
Player 2399,Male,59,Card Type 102,sábado 9pm,7500.00,WON,9/21/2019 9:01:00 PM,2019-09-21 21:00:00
Player 10897,Female,52,Card Type 102,sábado 10pm,10000.00,WON,9/21/2019 10:01:03 PM,2019-09-21 22:00:00
Player 16278,Male,60,Card Type 101,sábado 11pm,10000.00,WON,9/21/2019 11:01:03 PM,2019-09-21 23:00:00
Player 6564,Female,59,Card Type 103,sábado 12am,10000.00,WON,9/22/2019 12:01:00 AM,2019-09-22 00:00:00
Player 18024,Female,48,Card Type 105,sábado 1am,40000.00,WON,9/22/2019 1:00:56 AM,2019-09-22 01:00:00
Player 22626,Male,44,Card Type 105,viernes 7pm,15000.00,Eliminated,9/27/2019 7:01:27 PM,2019-09-27 19:00:00
Player 5225,Male,59,Card Type 102,viernes 7pm,15000.00,WON,9/27/2019 7:02:00 PM,2019-09-27 19:00:00
Player 9947,Male,52,Card Type 105,viernes 8pm,7500.00,Eliminated,9/27/2019 8:01:31 PM,2019-09-27 20:00:00
Player 19272,Female,38,Card Type 104,viernes 8pm,7500.00,WON,9/27/2019 8:02:03 PM,2019-09-27 20:00:00
Player 9951,Female,62,Card Type 102,viernes 9pm,7500.00,WON,9/27/2019 9:01:00 PM,2019-09-27 21:00:00
Player 18835,Female,67,Card Type 102,viernes 10pm,10000.00,WON,9/27/2019 10:01:06 PM,2019-09-27 22:00:00
Player 13008,Female,75,Card Type 105,viernes 11pm,10000.00,WON,9/27/2019 11:00:54 PM,2019-09-27 23:00:00
Player 1135,Male,59,Card Type 1,viernes 12am,10000.00,WON,9/28/2019 12:00:52 AM,2019-09-28 00:00:00
Player 2894,Male,58,Card Type 105,viernes 1am,40000.00,WON,9/28/2019 1:00:56 AM,2019-09-28 01:00:00
Player 1217,Male,57,Card Type 105,sábado 7pm,15000.00,Eliminated,9/28/2019 7:01:27 PM,2019-09-28 19:00:00
Player 22214,Male,28,Card Type 105,sábado 7pm,15000.00,WON,9/28/2019 7:01:57 PM,2019-09-28 19:00:00
Player 1805,Male,40,Card Type 102,sábado 8pm,7500.00,Eliminated,9/28/2019 8:01:30 PM,2019-09-28 20:00:00
Player 19589,Male,39,Card Type 1,sábado 8pm,7500.00,Eliminated,9/28/2019 8:02:37 PM,2019-09-28 20:00:00
Player 4543,Male,59,Card Type 104,sábado 8pm,7500.00,WON,9/28/2019 8:03:24 PM,2019-09-28 20:00:00
Player 1432,Female,57,Card Type 103,sábado 9pm,7500.00,WON,9/28/2019 9:01:02 PM,2019-09-28 21:00:00
Player 7434,Male,53,Card Type 103,sábado 10pm,10000.00,Eliminated,9/28/2019 10:01:37 PM,2019-09-28 22:00:00
Player 11018,Male,39,Card Type 104,sábado 10pm,10000.00,WON,9/28/2019 10:02:07 PM,2019-09-28 22:00:00
Player 19272,Female,38,Card Type 104,sábado 11pm,10000.00,WON,9/28/2019 11:00:49 PM,2019-09-28 23:00:00
Player 9782,Male,48,Card Type 105,sábado 12am,10000.00,Eliminated,9/29/2019 12:01:29 AM,2019-09-29 00:00:00
Player 22186,Male,39,Card Type 105,sábado 12am,10000.00,WON,9/29/2019 12:02:02 AM,2019-09-29 00:00:00
Player 8004,Male,44,Card Type 104,sábado 1am,40000.00,Eliminated,9/29/2019 1:01:29 AM,2019-09-29 01:00:00
Player 5934,Female,52,Card Type 105,sábado 1am,40000.00,WON,9/29/2019 1:01:56 AM,2019-09-29 01:00:00
Player 9782,Male,48,Card Type 105,viernes 7pm,15000.00,Eliminated,10/4/2019 7:01:29 PM,2019-10-04 19:00:00
Player 1275,Male,41,Card Type 104,viernes 7pm,15000.00,WON,10/4/2019 7:02:10 PM,2019-10-04 19:00:00
Player 3153,Male,55,Card Type 103,viernes 8pm,7500.00,WON,10/4/2019 8:01:04 PM,2019-10-04 20:00:00
Player 1486,Female,59,Card Type 102,viernes 9pm,7500.00,WON,10/4/2019 9:01:05 PM,2019-10-04 21:00:00
Player 22214,Male,28,Card Type 105,viernes 10pm,10000.00,WON,10/4/2019 10:01:08 PM,2019-10-04 22:00:00
Player 1129,Male,58,Card Type 104,viernes 11pm,10000.00,WON,10/4/2019 11:01:01 PM,2019-10-04 23:00:00
Player 12730,Male,65,Card Type 103,viernes 12am,10000.00,Eliminated,10/5/2019 12:01:32 AM,2019-10-05 00:00:00
Player 5225,Male,59,Card Type 102,viernes 12am,10000.00,WON,10/5/2019 12:02:04 AM,2019-10-05 00:00:00
Player 18024,Female,48,Card Type 105,viernes 1am,40000.00,Eliminated,10/5/2019 1:01:34 AM,2019-10-05 01:00:00
Player 1129,Male,58,Card Type 104,viernes 1am,40000.00,WON,10/5/2019 1:02:11 AM,2019-10-05 01:00:00
Player 2247,Male,74,Card Type 104,sábado 7pm,15000.00,WON,10/5/2019 7:00:49 PM,2019-10-05 19:00:00
Player 21756,Female,53,Card Type 102,sábado 8pm,7500.00,WON,10/5/2019 8:00:57 PM,2019-10-05 20:00:00
Player 2232,Female,79,Card Type 104,sábado 9pm,7500.00,Eliminated,10/5/2019 9:01:35 PM,2019-10-05 21:00:00
Player 22214,Male,28,Card Type 105,sábado 9pm,7500.00,WON,10/5/2019 9:02:12 PM,2019-10-05 21:00:00
Player 21749,Male,33,Card Type 1,sábado 10pm,10000.00,WON,10/5/2019 10:01:02 PM,2019-10-05 22:00:00
Player 12863,Female,59,Card Type 105,sábado 11pm,10000.00,WON,10/5/2019 11:00:55 PM,2019-10-05 23:00:00
Player 13036,Male,36,Card Type 103,sábado 12am,10000.00,WON,10/6/2019 12:01:09 AM,2019-10-06 00:00:00
Player 6362,Male,45,Card Type 103,sábado 1am,40000.00,Eliminated,10/6/2019 1:01:30 AM,2019-10-06 01:00:00
Player 5934,Female,52,Card Type 105,sábado 1am,40000.00,WON,10/6/2019 1:02:03 AM,2019-10-06 01:00:00
Player 16502,Male,55,Card Type 105,viernes 7pm,15000.00,Eliminated,10/11/2019 7:01:35 PM,2019-10-11 19:00:00
Player 13008,Female,75,Card Type 105,viernes 7pm,15000.00,WON,10/11/2019 7:02:21 PM,2019-10-11 19:00:00
Player 22214,Male,28,Card Type 105,viernes 8pm,7500.00,WON,10/11/2019 8:01:00 PM,2019-10-11 20:00:00
Player 9947,Male,52,Card Type 105,viernes 9pm,7500.00,Eliminated,10/11/2019 9:01:31 PM,2019-10-11 21:00:00
Player 6431,Female,75,Card Type 101,viernes 9pm,7500.00,WON,10/11/2019 9:02:09 PM,2019-10-11 21:00:00
Player 11329,Male,59,Card Type 105,viernes 10pm,10000.00,WON,10/11/2019 10:01:21 PM,2019-10-11 22:00:00
Player 14508,Male,44,Card Type 103,viernes 11pm,10000.00,Eliminated,10/11/2019 11:01:38 PM,2019-10-11 23:00:00
Player 1275,Male,41,Card Type 104,viernes 11pm,10000.00,WON,10/11/2019 11:02:16 PM,2019-10-11 23:00:00
Player 18059,Male,49,Card Type 101,viernes 12am,10000.00,WON,10/12/2019 12:01:02 AM,2019-10-12 00:00:00
Player 14508,Male,44,Card Type 103,viernes 1am,40000.00,Eliminated,10/12/2019 1:01:33 AM,2019-10-12 01:00:00
Player 12730,Male,65,Card Type 103,viernes 1am,40000.00,WON,10/12/2019 1:02:26 AM,2019-10-12 01:00:00
Player 22377,Male,40,Card Type 105,sábado 7pm,15000.00,Eliminated,10/12/2019 7:01:35 PM,2019-10-12 19:00:00
Player 1400,Male,44,Card Type 102,sábado 7pm,15000.00,Eliminated,10/12/2019 7:02:41 PM,2019-10-12 19:00:00
Player 22214,Male,28,Card Type 105,sábado 7pm,15000.00,WON,10/12/2019 7:03:14 PM,2019-10-12 19:00:00
Player 2232,Female,79,Card Type 104,sábado 8pm,7500.00,Eliminated,10/12/2019 8:01:29 PM,2019-10-12 20:00:00
Player 11329,Male,59,Card Type 105,sábado 8pm,7500.00,WON,10/12/2019 8:02:09 PM,2019-10-12 20:00:00
Player 13394,Male,56,Card Type 102,sábado 9pm,7500.00,WON,10/12/2019 9:01:02 PM,2019-10-12 21:00:00
Player 2317,Female,63,Card Type 105,sábado 10pm,10000.00,Eliminated,10/12/2019 10:01:34 PM,2019-10-12 22:00:00
Player 2232,Female,79,Card Type 104,sábado 10pm,10000.00,Eliminated,10/12/2019 10:02:42 PM,2019-10-12 22:00:00
Player 5934,Female,52,Card Type 105,sábado 10pm,10000.00,WON,10/12/2019 10:03:11 PM,2019-10-12 22:00:00
Player 13008,Female,75,Card Type 105,sábado 11pm,10000.00,WON,10/12/2019 11:00:59 PM,2019-10-12 23:00:00
Player 16502,Male,55,Card Type 105,sábado 12am,10000.00,Eliminated,10/13/2019 12:01:29 AM,2019-10-13 00:00:00
Player 8926,Female,57,Card Type 105,sábado 12am,10000.00,Eliminated,10/13/2019 12:02:34 AM,2019-10-13 00:00:00
Player 13000,Female,44,Card Type 104,sábado 12am,10000.00,WON,10/13/2019 12:03:14 AM,2019-10-13 00:00:00
Player 20320,Male,65,Card Type 105,sábado 1am,40000.00,WON,10/13/2019 1:01:02 AM,2019-10-13 01:00:00
Player 12730,Male,65,Card Type 103,viernes 7pm,15000.00,Eliminated,10/18/2019 7:01:39 PM,2019-10-18 19:00:00
Player 13008,Female,75,Card Type 105,viernes 7pm,15000.00,WON,10/18/2019 7:02:09 PM,2019-10-18 19:00:00
Player 21815,Male,28,Card Type 105,viernes 8pm,7500.00,Eliminated,10/18/2019 8:01:30 PM,2019-10-18 20:00:00
Player 14936,Male,43,Card Type 103,viernes 8pm,7500.00,Eliminated,10/18/2019 8:02:42 PM,2019-10-18 20:00:00
Player 11329,Male,59,Card Type 105,viernes 8pm,7500.00,WON,10/18/2019 8:03:20 PM,2019-10-18 20:00:00
Player 22214,Male,28,Card Type 105,viernes 9pm,7500.00,WON,10/18/2019 9:01:04 PM,2019-10-18 21:00:00
Player 22377,Male,40,Card Type 105,viernes 10pm,10000.00,WON,10/18/2019 10:01:41 PM,2019-10-18 22:00:00
Player 9947,Male,52,Card Type 105,viernes 11pm,10000.00,WON,10/18/2019 11:01:15 PM,2019-10-18 23:00:00
Player 5934,Female,52,Card Type 105,viernes 12am,10000.00,WON,10/19/2019 12:01:04 AM,2019-10-19 00:00:00
Player 22377,Male,40,Card Type 105,viernes 1am,40000.00,WON,10/19/2019 1:01:28 AM,2019-10-19 01:00:00
Player 22377,Male,40,Card Type 105,sábado 7pm,15000.00,Eliminated,10/19/2019 7:01:39 PM,2019-10-19 19:00:00
Player 1492,Male,38,Card Type 103,sábado 7pm,15000.00,Eliminated,10/19/2019 7:02:48 PM,2019-10-19 19:00:00
Player 14063,Male,55,Card Type 103,sábado 7pm,15000.00,WON,10/19/2019 7:03:21 PM,2019-10-19 19:00:00
Player 1432,Female,57,Card Type 103,sábado 8pm,7500.00,WON,10/19/2019 8:01:03 PM,2019-10-19 20:00:00
Player 2877,Female,67,Card Type 105,sábado 9pm,7500.00,Eliminated,10/19/2019 9:01:36 PM,2019-10-19 21:00:00
Player 22214,Male,28,Card Type 105,sábado 9pm,7500.00,WON,10/19/2019 9:02:09 PM,2019-10-19 21:00:00
Player 1129,Male,58,Card Type 104,sábado 10pm,10000.00,WON,10/19/2019 10:01:08 PM,2019-10-19 22:00:00
Player 22377,Male,40,Card Type 105,sábado 11pm,10000.00,Eliminated,10/19/2019 11:01:37 PM,2019-10-19 23:00:00
Player 11329,Male,59,Card Type 105,sábado 11pm,10000.00,WON,10/19/2019 11:02:24 PM,2019-10-19 23:00:00
Player 11018,Male,39,Card Type 104,sábado 12am,10000.00,WON,10/20/2019 12:00:57 AM,2019-10-20 00:00:00
Player 22972,Male,56,Card Type 103,sábado 1am,40000.00,Eliminated,10/20/2019 1:01:32 AM,2019-10-20 01:00:00
Player 7074,Female,46,Card Type 103,sábado 1am,40000.00,WON,10/20/2019 1:02:11 AM,2019-10-20 01:00:00
Player 2281,Male,67,Card Type 1,viernes 7pm,15000.00,WON,10/25/2019 7:01:03 PM,2019-10-25 19:00:00
Player 14470,Male,55,Card Type 105,viernes 8pm,7500.00,Eliminated,10/25/2019 8:01:31 PM,2019-10-25 20:00:00
Player 8811,Male,39,Card Type 103,viernes 8pm,7500.00,WON,10/25/2019 8:02:14 PM,2019-10-25 20:00:00
Player 14605,Female,37,Card Type 105,viernes 9pm,7500.00,WON,10/25/2019 9:01:21 PM,2019-10-25 21:00:00
Player 11018,Male,39,Card Type 104,viernes 10pm,10000.00,WON,10/25/2019 10:01:09 PM,2019-10-25 22:00:00
Player 13008,Female,75,Card Type 105,viernes 11pm,10000.00,WON,10/25/2019 11:00:57 PM,2019-10-25 23:00:00
Player 11329,Male,59,Card Type 105,viernes 12am,10000.00,WON,10/26/2019 12:01:15 AM,2019-10-26 00:00:00
Player 11329,Male,59,Card Type 105,viernes 1am,40000.00,WON,10/26/2019 1:01:15 AM,2019-10-26 01:00:00
Player 18835,Female,67,Card Type 102,sábado 7pm,15000.00,Eliminated,10/26/2019 7:01:31 PM,2019-10-26 19:00:00
Player 16502,Male,55,Card Type 105,sábado 7pm,15000.00,Eliminated,10/26/2019 7:02:40 PM,2019-10-26 19:00:00
Player 2247,Male,74,Card Type 104,sábado 7pm,15000.00,WON,10/26/2019 7:03:28 PM,2019-10-26 19:00:00
Player 17783,Female,69,Card Type 101,sábado 8pm,7500.00,WON,10/26/2019 8:01:17 PM,2019-10-26 20:00:00
Player 14605,Female,37,Card Type 105,sábado 9pm,7500.00,WON,10/26/2019 9:01:26 PM,2019-10-26 21:00:00
Player 8927,Male,60,Card Type 104,sábado 10pm,10000.00,Eliminated,10/26/2019 10:01:35 PM,2019-10-26 22:00:00
Player 22214,Male,28,Card Type 105,sábado 10pm,10000.00,WON,10/26/2019 10:02:25 PM,2019-10-26 22:00:00
Player 11329,Male,59,Card Type 105,sábado 11pm,10000.00,WON,10/26/2019 11:01:16 PM,2019-10-26 23:00:00
Player 14258,Male,28,Card Type 1,sábado 12am,10000.00,Eliminated,10/27/2019 12:01:35 AM,2019-10-27 00:00:00
Player 9947,Male,52,Card Type 105,sábado 12am,10000.00,WON,10/27/2019 12:02:19 AM,2019-10-27 00:00:00
Player 9947,Male,52,Card Type 105,sábado 1am,40000.00,WON,10/27/2019 1:01:04 AM,2019-10-27 01:00:00
Player 2764,Male,45,Card Type 1,viernes 7pm,15000.00,Eliminated,11/1/2019 7:01:42 PM,2019-11-01 19:00:00
Player 14470,Male,55,Card Type 105,viernes 7pm,15000.00,Eliminated,11/1/2019 7:02:52 PM,2019-11-01 19:00:00
Player 12863,Female,59,Card Type 105,viernes 7pm,15000.00,WON,11/1/2019 7:03:38 PM,2019-11-01 19:00:00
Player 11329,Male,59,Card Type 105,viernes 8pm,7500.00,WON,11/1/2019 8:01:13 PM,2019-11-01 20:00:00
Player 13008,Female,75,Card Type 105,viernes 9pm,7500.00,WON,11/1/2019 9:01:05 PM,2019-11-01 21:00:00
Player 5934,Female,52,Card Type 105,viernes 10pm,10000.00,WON,11/1/2019 10:01:03 PM,2019-11-01 22:00:00
Player 1217,Male,57,Card Type 105,viernes 11pm,10000.00,WON,11/1/2019 11:01:13 PM,2019-11-01 23:00:00
Player 2883,Female,61,Card Type 103,viernes 12am,10000.00,Eliminated,11/2/2019 12:01:34 AM,2019-11-02 00:00:00
Player 19272,Female,38,Card Type 104,viernes 12am,10000.00,WON,11/2/2019 12:02:10 AM,2019-11-02 00:00:00
Player 13008,Female,75,Card Type 105,viernes 1am,40000.00,WON,11/2/2019 1:01:07 AM,2019-11-02 01:00:00
Player 12863,Female,59,Card Type 105,sábado 7pm,15000.00,WON,11/2/2019 7:01:03 PM,2019-11-02 19:00:00
Player 13036,Male,36,Card Type 103,sábado 8pm,7500.00,WON,11/2/2019 8:01:02 PM,2019-11-02 20:00:00
Player 10888,Male,39,Card Type 104,sábado 9pm,7500.00,Eliminated,11/2/2019 9:01:39 PM,2019-11-02 21:00:00
Player 12730,Male,65,Card Type 103,sábado 9pm,7500.00,Eliminated,11/2/2019 9:02:48 PM,2019-11-02 21:00:00
Player 1129,Male,58,Card Type 104,sábado 9pm,7500.00,WON,11/2/2019 9:03:39 PM,2019-11-02 21:00:00
Player 14605,Female,37,Card Type 105,sábado 10pm,10000.00,Eliminated,11/2/2019 10:01:29 PM,2019-11-02 22:00:00
Player 10574,Male,52,Card Type 105,sábado 10pm,10000.00,Eliminated,11/2/2019 10:02:42 PM,2019-11-02 22:00:00
Player 16502,Male,55,Card Type 105,sábado 10pm,10000.00,Eliminated,11/2/2019 10:03:48 PM,2019-11-02 22:00:00
Player 10888,Male,39,Card Type 104,sábado 10pm,10000.00,Eliminated,11/2/2019 10:04:57 PM,2019-11-02 22:00:00
Player 13008,Female,75,Card Type 105,sábado 10pm,10000.00,WON,11/2/2019 10:05:33 PM,2019-11-02 22:00:00
Player 22186,Male,39,Card Type 105,sábado 11pm,10000.00,WON,11/2/2019 11:01:01 PM,2019-11-02 23:00:00
Player 2894,Male,58,Card Type 105,sábado 12am,10000.00,WON,11/3/2019 12:01:09 AM,2019-11-03 00:00:00
Player 22873,Male,44,Card Type 101,sábado 1am,40000.00,WON,11/3/2019 1:01:16 AM,2019-11-03 01:00:00
Player 13014,Male,39,Card Type 104,viernes 7pm,15000.00,WON,11/8/2019 7:01:04 PM,2019-11-08 19:00:00
Player 6564,Female,59,Card Type 103,viernes 8pm,7500.00,WON,11/8/2019 8:00:58 PM,2019-11-08 20:00:00
Player 2140,Female,44,Card Type 102,viernes 9pm,7500.00,Eliminated,11/8/2019 9:01:31 PM,2019-11-08 21:00:00
Player 16502,Male,55,Card Type 105,viernes 9pm,7500.00,WON,11/8/2019 9:02:09 PM,2019-11-08 21:00:00
Player 8004,Male,44,Card Type 104,viernes 10pm,10000.00,WON,11/8/2019 10:01:07 PM,2019-11-08 22:00:00
Player 13008,Female,75,Card Type 105,viernes 11pm,10000.00,WON,11/8/2019 11:01:10 PM,2019-11-08 23:00:00
Player 10574,Male,52,Card Type 105,viernes 12am,10000.00,Eliminated,11/9/2019 12:01:32 AM,2019-11-09 00:00:00
Player 22377,Male,40,Card Type 105,viernes 12am,10000.00,Eliminated,11/9/2019 12:02:42 AM,2019-11-09 00:00:00
Player 22214,Male,28,Card Type 105,viernes 12am,10000.00,WON,11/9/2019 12:04:00 AM,2019-11-09 00:00:00
Player 16502,Male,55,Card Type 105,viernes 1am,40000.00,WON,11/9/2019 1:00:58 AM,2019-11-09 01:00:00
Player 22214,Male,28,Card Type 105,sábado 7pm,15000.00,WON,11/9/2019 7:01:08 PM,2019-11-09 19:00:00
Player 22377,Male,40,Card Type 105,sábado 8pm,7500.00,Eliminated,11/9/2019 8:01:30 PM,2019-11-09 20:00:00
Player 10574,Male,52,Card Type 105,sábado 8pm,7500.00,Eliminated,11/9/2019 8:02:37 PM,2019-11-09 20:00:00
Player 9947,Male,52,Card Type 105,sábado 8pm,7500.00,Eliminated,11/9/2019 8:03:45 PM,2019-11-09 20:00:00
Player 14605,Female,37,Card Type 105,sábado 8pm,7500.00,Eliminated,11/9/2019 8:04:51 PM,2019-11-09 20:00:00
Player 7434,Male,53,Card Type 103,sábado 8pm,7500.00,Eliminated,11/9/2019 8:05:58 PM,2019-11-09 20:00:00
Player 10216,Male,46,Card Type 103,sábado 8pm,7500.00,Eliminated,11/9/2019 8:07:05 PM,2019-11-09 20:00:00
Player 11329,Male,59,Card Type 105,sábado 8pm,7500.00,WON,11/9/2019 8:07:51 PM,2019-11-09 20:00:00
Player 1129,Male,58,Card Type 104,sábado 9pm,7500.00,WON,11/9/2019 9:01:10 PM,2019-11-09 21:00:00
Player 13008,Female,75,Card Type 105,sábado 10pm,10000.00,WON,11/9/2019 10:01:01 PM,2019-11-09 22:00:00
Player 1877,Female,56,Card Type 1,sábado 11pm,10000.00,WON,11/9/2019 11:01:23 PM,2019-11-09 23:00:00
